,key,name,subhead,description,rating,rating_count,ingredients,ingredients_as_list,parent_ingredients_as_list,parent_ingredients_as_set,contains_pecans,contains_coffee,contains_walnuts,contains_rum,contains_cream cheese,contains_brown sugar,contains_cinnamon,contains_lemon juice concentrate,contains_pineapple,contains_marshmallow,contains_cookie dough,contains_toffee,contains_caramel,contains_vegan,contains_chocolate,contains_peanuts,contains_almonds,contains_strawberries,contains_raspberries,contains_mangos,contains_banana,brand_bj,brand_breyers,brand_hd,brand_talenti
10,10_bj,Americone Dream®,Vanilla Ice Cream with Fudge-Covered Waffle Cone Pieces & a Caramel Swirl,"Founded in fudge-covered waffle cones, this caramel-swirled concoction is the only flavor that gets a s'cream of approval from The Late Show host, Stephen Colbert. What's sweeter is this flavor supports charitable causes through The Stephen Colbert AmeriCone Dream Fund.",4.7,370,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, CORN SYRUP, DRIED CANE SYRUP, SUGAR, WHEAT FLOUR, EGG YOLKS, COCONUT OIL, BUTTER (CREAM, SALT), COCOA, VANILLA EXTRACT, NATURAL FLAVOR, SOY LECITHIN, SALT, BUTTER OIL, MILK, CARRAGEENAN, GUAR GUM, SOYBEAN OIL, BAKING SODA","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'corn syrup', 'dried cane syrup', 'sugar', 'wheat flour', 'egg yolks', 'coconut oil', 'butter (cream, salt)', 'cocoa', 'vanilla extract', 'natural flavor', 'soy lecithin', 'salt', 'butter oil', 'milk', 'carrageenan', 'guar gum', 'soybean oil', 'baking soda']","['cream', 'skim milk', 'liquid sugar', 'water', 'corn syrup', 'dried cane syrup', 'sugar', 'wheat flour', 'egg yolks', 'coconut oil', 'butter', 'cocoa', 'vanilla extract', 'natural flavor', 'soy lecithin', 'salt', 'butter oil', 'milk', 'carrageenan', 'guar gum', 'soybean oil', 'baking soda']","{'butter', 'vanilla extract', 'skim milk', 'water', 'soybean oil', 'wheat flour', 'milk', 'salt', 'baking soda', 'cream', 'carrageenan', 'cocoa', 'sugar', 'corn syrup', 'dried cane syrup', 'natural flavor', 'butter oil', 'egg yolks', 'liquid sugar', 'guar gum', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
11,11_bj,Bourbon Pecan Pie,"Buttery Bourbon Ice Cream with Pecans, Shortbread Cookie Pieces & a Whiskey Caramel Swirl",Not long ago we scoop-toured through Texas asking you to elect the best of two Texas-inspired flavors. Thanks to you this bourbon-y whirl of pecans and cookies wrapped in whiskey-kissed caramel is now available Tex-clusively!,4.6,9,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, CORN SYRUP, PECANS, BUTTER (CREAM, SALT), WHEAT FLOUR, EGG YOLKS, SUGAR, DRIED CANE SYRUP, WHISKEY, DRY MALT EXTRACT (BARLEY), SOYBEAN OIL, SALT, EGGS, CARAMEL COLOR, PEANUT OIL, GUAR GUM, BAKING SODA, CARRAGEENAN, SOY LECITHIN. MAY CONTAIN OTHER TREE NUTS","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'corn syrup', 'pecans', 'butter (cream, salt)', 'wheat flour', 'egg yolks', 'sugar', 'dried cane syrup', 'whiskey', 'dry malt extract (barley)', 'soybean oil', 'salt', 'eggs', 'caramel color', 'peanut oil', 'guar gum', 'baking soda', 'carrageenan', 'soy lecithin', 'may contain other tree nuts']","['cream', 'skim milk', 'liquid sugar', 'water', 'corn syrup', 'pecans', 'butter', 'wheat flour', 'egg yolks', 'sugar', 'dried cane syrup', 'whiskey', 'dry malt extract', 'soybean oil', 'salt', 'eggs', 'caramel color', 'peanut oil', 'guar gum', 'baking soda', 'carrageenan', 'soy lecithin', 'may contain other tree nuts']","{'butter', 'whiskey', 'skim milk', 'water', 'soybean oil', 'wheat flour', 'salt', 'baking soda', 'cream', 'caramel color', 'carrageenan', 'sugar', 'peanut oil', 'corn syrup', 'dried cane syrup', 'egg yolks', 'liquid sugar', 'dry malt extract', 'guar gum', 'may contain other tree nuts', 'eggs', 'pecans', 'soy lecithin'}",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12,12_bj,Brewed to Matter™,Coffee Ice Cream with Fudge Chunks & a Brownie Batter Swirl,"We're thrilled to add this made-to-matter, brownie batter-swirled batchful of coffee awesomeness to the Ben & Jerry's family of flavors. It packs a powerful pintful of goodness that's guaranteed to amaze you with every consciously concocted bite.",4.7,35,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, COFFEE EXTRACT, COCONUT OIL, EGG YOLKS, COCOA PROCESSED WITH ALKALI, WHEAT FLOUR, BUTTER (CREAM, SALT), CHOCOLATE LIQUOR, CORN SYRUP, COCOA POWDER, CANOLA OIL, GUAR GUM, SOY LECITHIN, SALT, CARRAGEENAN, NATURAL FLAVOR, MILK FAT, BAKING SODA, VANILLA EXTRACT","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'sugar', 'coffee extract', 'coconut oil', 'egg yolks', 'cocoa processed with alkali', 'wheat flour', 'butter (cream, salt)', 'chocolate liquor', 'corn syrup', 'cocoa powder', 'canola oil', 'guar gum', 'soy lecithin', 'salt', 'carrageenan', 'natural flavor', 'milk fat', 'baking soda', 'vanilla extract']","['cream', 'skim milk', 'liquid sugar', 'water', 'sugar', 'coffee extract', 'coconut oil', 'egg yolks', 'cocoa processed with alkali', 'wheat flour', 'butter', 'chocolate liquor', 'corn syrup', 'cocoa powder', 'canola oil', 'guar gum', 'soy lecithin', 'salt', 'carrageenan', 'natural flavor', 'milk fat', 'baking soda', 'vanilla extract']","{'butter', 'vanilla extract', 'skim milk', 'canola oil', 'water', 'chocolate liquor', 'wheat flour', 'milk fat', 'salt', 'baking soda', 'cream', 'carrageenan', 'sugar', 'cocoa powder', 'corn syrup', 'coffee extract', 'natural flavor', 'egg yolks', 'liquid sugar', 'cocoa processed with alkali', 'guar gum', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13,13_bj,Caramel Chocolate Cheesecake,Caramel Cheesecake Ice Cream with Cheesecake Pieces & Chocolate Cookie Swirls,"In your cheesecake dreams, is it like you’re spooning through a world of caramel cheesecake ice cream swirled with chocolate cookies in a wonderland filled with chunks of cheesecake? Hello? You can wake up now…",4.0,133,"CREAM, SKIM MILK, WATER, LIQUID SUGAR (SUGAR, WATER), SUGAR, CORN SYRUP, CANOLA OIL, CREAM CHEESE (PASTEURIZED MILK, CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM), COCONUT OIL, EGG YOLKS, WHEAT FLOUR, DRIED CANE SYRUP, SOYBEAN OIL, GRAHAM FLOUR, EGGS, COCOA (PROCESSED WITH ALKALI), NATURAL FLAVORS, COCOA, GUAR GUM, BUTTEROIL, MILK PROTEIN CONCENTRATE, CORN STARCH, SALT, SOY LECITHIN, TAPIOCA STARCH, PECTIN, CARAMELIZED SUGAR SYRUP, BAKING SODA, MOLASSES, HONEY, CARRAGEENAN, VANILLA EXTRACT","['cream', 'skim milk', 'water', 'liquid sugar (sugar, water)', 'sugar', 'corn syrup', 'canola oil', 'cream cheese (pasteurized milk, cream, cheese cultures, salt, carob bean gum)', 'coconut oil', 'egg yolks', 'wheat flour', 'dried cane syrup', 'soybean oil', 'graham flour', 'eggs', 'cocoa (processed with alkali)', 'natural flavors', 'cocoa', 'guar gum', 'butteroil', 'milk protein concentrate', 'corn starch', 'salt', 'soy lecithin', 'tapioca starch', 'pectin', 'caramelized sugar syrup', 'baking soda', 'molasses', 'honey', 'carrageenan', 'vanilla extract']","['cream', 'skim milk', 'water', 'liquid sugar', 'sugar', 'corn syrup', 'canola oil', 'cream cheese', 'coconut oil', 'egg yolks', 'wheat flour', 'dried cane syrup', 'soybean oil', 'graham flour', 'eggs', 'cocoa', 'natural flavors', 'cocoa', 'guar gum', 'butteroil', 'milk protein concentrate', 'corn starch', 'salt', 'soy lecithin', 'tapioca starch', 'pectin', 'caramelized sugar syrup', 'baking soda', 'molasses', 'honey', 'carrageenan', 'vanilla extract']","{'caramelized sugar syrup', 'vanilla extract', 'skim milk', 'molasses', 'tapioca starch', 'water', 'soy lecithin', 'soybean oil', 'wheat flour', 'cream cheese', 'pectin', 'honey', 'salt', 'baking soda', 'cream', 'graham flour', 'corn starch', 'cocoa', 'carrageenan', 'sugar', 'milk protein concentrate', 'corn syrup', 'dried cane syrup', 'egg yolks', 'liquid sugar', 'butteroil', 'guar gum', 'eggs', 'coconut oil', 'natural flavors', 'canola oil'}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
14,14_bj,Cherry Garcia®,Cherry Ice Cream with Cherries & Fudge Flakes,"Our euphorically edible tribute to guitarist Jerry Garcia & Grateful Dead fans everywhere, it’s the first ice cream named for a rock legend and the most famous of our fan-suggested flavors.",4.4,153,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, CHERRIES, SUGAR, EGG YOLKS, COCONUT OIL, COCOA (PROCESSED WITH ALKALI), FRUIT AND VEGETABLE CONCENTRATES (COLOR), COCOA POWDER, GUAR GUM, NATURAL FLAVORS, LEMON JUICE CONCENTRATE, CARRAGEENAN, MILK FAT, SOY LECITHIN","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'cherries', 'sugar', 'egg yolks', 'coconut oil', 'cocoa (processed with alkali)', 'fruit and vegetable concentrates (color)', 'cocoa powder', 'guar gum', 'natural flavors', 'lemon juice concentrate', 'carrageenan', 'milk fat', 'soy lecithin']","['cream', 'skim milk', 'liquid sugar', 'water', 'cherries', 'sugar', 'egg yolks', 'coconut oil', 'cocoa', 'fruit and vegetable concentrates', 'cocoa powder', 'guar gum', 'natural flavors', 'lemon juice concentrate', 'carrageenan', 'milk fat', 'soy lecithin']","{'cherries', 'egg yolks', 'liquid sugar', 'carrageenan', 'cocoa', 'milk fat', 'skim milk', 'guar gum', 'sugar', 'fruit and vegetable concentrates', 'cream', 'cocoa powder', 'water', 'coconut oil', 'lemon juice concentrate', 'natural flavors', 'soy lecithin'}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15,15_bj,Chillin' the Roast™,Cold Brew Coffee Ice Cream with Chocolate Cookie-Covered Coffee Liqueur Truffles & Fudge Swirls,"Our cold brew coffee ice cream not only delivers a chillacious blast of creamy caffeination, it’s also loaded with enough coffee liqueur-filled, cookie crumble-covered truffles to fuel a truffolution.",3.3,172,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, COCONUT OIL, EGG YOLKS, BUTTER (CREAM, SALT), COFFEE, WHEAT FLOUR, MILK PROTEIN CONCENTRATE, COCOA (PROCESSED WITH ALKALI), SOYBEAN OIL, GUAR GUM, NATURAL FLAVOR, SALT, CORN STARCH, CANOLA OIL, RUM, SOY LECITHIN, CHOCOLATE, BAKING SODA, CARRAGEENAN","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'sugar', 'coconut oil', 'egg yolks', 'butter (cream, salt)', 'coffee', 'wheat flour', 'milk protein concentrate', 'cocoa (processed with alkali)', 'soybean oil', 'guar gum', 'natural flavor', 'salt', 'corn starch', 'canola oil', 'rum', 'soy lecithin', 'chocolate', 'baking soda', 'carrageenan']","['cream', 'skim milk', 'liquid sugar', 'water', 'sugar', 'coconut oil', 'egg yolks', 'butter', 'coffee', 'wheat flour', 'milk protein concentrate', 'cocoa', 'soybean oil', 'guar gum', 'natural flavor', 'salt', 'corn starch', 'canola oil', 'rum', 'soy lecithin', 'chocolate', 'baking soda', 'carrageenan']","{'butter', 'skim milk', 'rum', 'chocolate', 'water', 'soy lecithin', 'soybean oil', 'wheat flour', 'coffee', 'salt', 'baking soda', 'cream', 'corn starch', 'cocoa', 'carrageenan', 'sugar', 'milk protein concentrate', 'natural flavor', 'egg yolks', 'liquid sugar', 'guar gum', 'coconut oil', 'canola oil'}",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16,16_bj,Chocolate Chip Cookie Dough,Vanilla Ice Cream with Gobs of Chocolate Chip Cookie Dough,We knew we were onto something big when we made the world’s first batch of Chocolate Chip Cookie Dough ice cream in 1984. Today the flavor still reigns among our all-time most popular concoctions.,4.6,983,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, WHEAT FLOUR, SUGAR, BROWN SUGAR, EGG YOLKS, BUTTER (CREAM, SALT), EXPELLER PRESSED SOYBEAN OIL, EGGS, COCONUT OIL, CHOCOLATE LIQUOR, VANILLA EXTRACT, COCOA (PROCESSED WITH ALKALI), COCOA POWDER, SALT, MOLASSES, GUAR GUM, COCOA BUTTER, NATURAL FLAVOR, CARRAGEENAN, MILK FAT, SOY LECITHIN","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'wheat flour', 'sugar', 'brown sugar', 'egg yolks', 'butter (cream, salt)', 'expeller pressed soybean oil', 'eggs', 'coconut oil', 'chocolate liquor', 'vanilla extract', 'cocoa (processed with alkali)', 'cocoa powder', 'salt', 'molasses', 'guar gum', 'cocoa butter', 'natural flavor', 'carrageenan', 'milk fat', 'soy lecithin']","['cream', 'skim milk', 'liquid sugar', 'water', 'wheat flour', 'sugar', 'brown sugar', 'egg yolks', 'butter', 'expeller pressed soybean oil', 'eggs', 'coconut oil', 'chocolate liquor', 'vanilla extract', 'cocoa', 'cocoa powder', 'salt', 'molasses', 'guar gum', 'cocoa butter', 'natural flavor', 'carrageenan', 'milk fat', 'soy lecithin']","{'butter', 'vanilla extract', 'skim milk', 'molasses', 'cocoa butter', 'water', 'chocolate liquor', 'wheat flour', 'milk fat', 'brown sugar', 'salt', 'cream', 'carrageenan', 'cocoa', 'expeller pressed soybean oil', 'sugar', 'cocoa powder', 'natural flavor', 'egg yolks', 'liquid sugar', 'guar gum', 'eggs', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17,17_bj,Chocolate Fudge Brownie,Chocolate Ice Cream with Fudge Brownies,"The fabulously fudgy brownies in this flavor come from New York’s Greyston Bakery, where producing great baked goods is part of their greater-good mission to provide jobs and training to low-income city residents.",3.4,204,"CREAM, LIQUID SUGAR (SUGAR, WATER), SKIM MILK, WATER, SUGAR, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, COCOA POWDER, SOYBEAN OIL, EGG YOLKS, INVERT CANE SUGAR, EGGS, EGG WHITES, GUAR GUM, SALT, CARRAGEENAN, VANILLA EXTRACT, MALTED BARLEY FLOUR, SODIUM BICARBONATE","['cream', 'liquid sugar (sugar, water)', 'skim milk', 'water', 'sugar', 'cocoa (processed with alkali)', 'wheat flour', 'cocoa powder', 'soybean oil', 'egg yolks', 'invert cane sugar', 'eggs', 'egg whites', 'guar gum', 'salt', 'carrageenan', 'vanilla extract', 'malted barley flour', 'sodium bicarbonate']","['cream', 'liquid sugar', 'skim milk', 'water', 'sugar', 'cocoa', 'wheat flour', 'cocoa powder', 'soybean oil', 'egg yolks', 'invert cane sugar', 'eggs', 'egg whites', 'guar gum', 'salt', 'carrageenan', 'vanilla extract', 'malted barley flour', 'sodium bicarbonate']","{'vanilla extract', 'skim milk', 'water', 'soybean oil', 'wheat flour', 'salt', 'cream', 'carrageenan', 'cocoa', 'sugar', 'cocoa powder', 'malted barley flour', 'sodium bicarbonate', 'invert cane sugar', 'egg yolks', 'liquid sugar', 'guar gum', 'egg whites', 'eggs'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18,18_bj,Chocolate Shake It™,Chocolate Malt Milkshake Ice Cream With Salted Fudge Pieces & Marshmallow Swirls,For those who prefer their ice cream shaken & swirled here’s a chocolate malt milkshake and marshmallow creation we topped off with euphoric morsels of salted fudge. Enjoy!,3.9,111,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, CORN SYRUP, WHEAT FLOUR, POWDERED SUGAR (CANE SUGAR, CORNSTARCH), SUGAR, EGG YOLKS, COCOA (PROCESSED WITH ALKALI), BUTTER (CREAM, SALT), BARLEY MALT, TAPIOCA SYRUP, EGG WHITES, MILK, COCOA, SEA SALT, GUAR GUM, NATURAL FLAVOR, PECTIN, VANILLA EXTRACT, ENZYMES, CARRAGEENAN, SALT, BAKING SODA","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'corn syrup', 'wheat flour', 'powdered sugar (cane sugar, cornstarch)', 'sugar', 'egg yolks', 'cocoa (processed with alkali)', 'butter (cream, salt)', 'barley malt', 'tapioca syrup', 'egg whites', 'milk', 'cocoa', 'sea salt', 'guar gum', 'natural flavor', 'pectin', 'vanilla extract', 'enzymes', 'carrageenan', 'salt', 'baking soda']","['cream', 'skim milk', 'liquid sugar', 'water', 'corn syrup', 'wheat flour', 'powdered sugar', 'sugar', 'egg yolks', 'cocoa', 'butter', 'barley malt', 'tapioca syrup', 'egg whites', 'milk', 'cocoa', 'sea salt', 'guar gum', 'natural flavor', 'pectin', 'vanilla extract', 'enzymes', 'carrageenan', 'salt', 'baking soda']","{'butter', 'vanilla extract', 'skim milk', 'water', 'wheat flour', 'milk', 'pectin', 'tapioca syrup', 'salt', 'baking soda', 'cream', 'carrageenan', 'cocoa', 'barley malt', 'sugar', 'corn syrup', 'enzymes', 'powdered sugar', 'natural flavor', 'egg yolks', 'liquid sugar', 'sea salt', 'guar gum', 'egg whites'}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,19_bj,Chocolate Therapy®,Chocolate Ice Cream with Chocolate Cookies & Swirls of Chocolate Pudding Ice Cream,"You know how sometimes you just want to scream? You could just scream, or you could grab a spoon, get a grip, and treat yourself to some primal s'cream therapy of the sublimest chocolate kind. (Euphoria may occur upon tasting.)",4.8,72,"CREAM, LIQUID SUGAR (SUGAR, WATER), SKIM MILK, WATER, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, SUGAR, SOYBEAN OIL, BROWN SUGAR, EGG YOLKS, CHOCOLATE LIQUOR, COCOA, HONEY, GUAR GUM, COCOA BUTTER, VANILLA EXTRACT, SALT, BAKING SODA, NATURAL FLAVORS, SOY LECITHIN, CARRAGEENAN","['cream', 'liquid sugar (sugar, water)', 'skim milk', 'water', 'cocoa (processed with alkali)', 'wheat flour', 'sugar', 'soybean oil', 'brown sugar', 'egg yolks', 'chocolate liquor', 'cocoa', 'honey', 'guar gum', 'cocoa butter', 'vanilla extract', 'salt', 'baking soda', 'natural flavors', 'soy lecithin', 'carrageenan']","['cream', 'liquid sugar', 'skim milk', 'water', 'cocoa', 'wheat flour', 'sugar', 'soybean oil', 'brown sugar', 'egg yolks', 'chocolate liquor', 'cocoa', 'honey', 'guar gum', 'cocoa butter', 'vanilla extract', 'salt', 'baking soda', 'natural flavors', 'soy lecithin', 'carrageenan']","{'vanilla extract', 'skim milk', 'cocoa butter', 'water', 'chocolate liquor', 'soybean oil', 'wheat flour', 'brown sugar', 'honey', 'salt', 'baking soda', 'cream', 'carrageenan', 'cocoa', 'sugar', 'egg yolks', 'liquid sugar', 'guar gum', 'natural flavors', 'soy lecithin'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,20_bj,Chubby Hubby®,Vanilla Malt Ice Cream with Peanutty Fudge-Covered Pretzels with Fudge & Peanut Buttery Swirls,"Two tricksters convinced a co-worker this flavor really existed (it didn’t), then felt guilty & made him an actual batch packed with pretzels, peanut butter & fudge. He loved it, so did we, & the rest is history. Enjoy!",4.3,118,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, PEANUTS, WHEAT FLOUR, COCONUT OIL, PARTIALLY DEFATTED PEANUT FLOUR, EGG YOLKS, BUTTER (CREAM, SALT), PEANUT OIL, BARLEY MALT, VANILLA EXTRACT, MILK, COCOA (PROCESSED WITH ALKALI), SALT, SOY LECITHIN, COCOA, CHOCOLATE LIQUOR, SOYBEAN OIL, GUAR GUM, ENZYMES, BAKING SODA, CARRAGEENAN","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'sugar', 'peanuts', 'wheat flour', 'coconut oil', 'partially defatted peanut flour', 'egg yolks', 'butter (cream, salt)', 'peanut oil', 'barley malt', 'vanilla extract', 'milk', 'cocoa (processed with alkali)', 'salt', 'soy lecithin', 'cocoa', 'chocolate liquor', 'soybean oil', 'guar gum', 'enzymes', 'baking soda', 'carrageenan']","['cream', 'skim milk', 'liquid sugar', 'water', 'sugar', 'peanuts', 'wheat flour', 'coconut oil', 'partially defatted peanut flour', 'egg yolks', 'butter', 'peanut oil', 'barley malt', 'vanilla extract', 'milk', 'cocoa', 'salt', 'soy lecithin', 'cocoa', 'chocolate liquor', 'soybean oil', 'guar gum', 'enzymes', 'baking soda', 'carrageenan']","{'butter', 'vanilla extract', 'skim milk', 'water', 'chocolate liquor', 'soybean oil', 'partially defatted peanut flour', 'wheat flour', 'milk', 'salt', 'baking soda', 'cream', 'carrageenan', 'cocoa', 'barley malt', 'sugar', 'peanut oil', 'enzymes', 'egg yolks', 'liquid sugar', 'peanuts', 'guar gum', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
21,21_bj,Chunky Monkey®,Banana Ice Cream with Fudge Chunks & Walnuts,"To create a flavor as fun as the name, we monkeyed around with bunches of test batches until we knew we had a winner: the nuttiest chocolatey-chunkiest concoction-gone-bananas you'll ever go ape for.",4.4,108,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, WALNUTS, BANANA PUREE, COCONUT OIL, EGG YOLKS, COCOA (PROCESSED WITH ALKALI), COCOA POWDER, LEMON JUICE CONCENTRATE, GUAR GUM, NATURAL FLAVORS, MILK FAT, CARRAGEENAN, SOY LECITHIN, VANILLA EXTRACT","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'sugar', 'walnuts', 'banana puree', 'coconut oil', 'egg yolks', 'cocoa (processed with alkali)', 'cocoa powder', 'lemon juice concentrate', 'guar gum', 'natural flavors', 'milk fat', 'carrageenan', 'soy lecithin', 'vanilla extract']","['cream', 'skim milk', 'liquid sugar', 'water', 'sugar', 'walnuts', 'banana puree', 'coconut oil', 'egg yolks', 'cocoa', 'cocoa powder', 'lemon juice concentrate', 'guar gum', 'natural flavors', 'milk fat', 'carrageenan', 'soy lecithin', 'vanilla extract']","{'egg yolks', 'liquid sugar', 'walnuts', 'cocoa', 'milk fat', 'skim milk', 'guar gum', 'carrageenan', 'vanilla extract', 'sugar', 'cream', 'cocoa powder', 'water', 'coconut oil', 'lemon juice concentrate', 'banana puree', 'natural flavors', 'soy lecithin'}",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
22,22_bj,Cinnamon Buns®,Caramel Ice Cream with Cinnamon Bun Dough & a Cinnamon Streusel Swirl,"Our cool salute to cinnamon buns is so cinnamon-streuseled & dough-loaded, there's no telling where the cinnamon buns end or the ice cream begins. That's because it's one fun flavor all the way through. Enjoy!",4.6,83,"CREAM, SKIM MILK, WATER, LIQUID SUGAR (SUGAR, WATER), SUGAR, DRIED CANE SYRUP, WHEAT FLOUR, CORN SYRUP, EGG YOLKS, BROWN SUGAR, SOYBEAN OIL, BUTTER (CREAM, SALT), SPICE, COCONUT OIL, MOLASSES, SALT, SOY LECITHIN, SODIUM BICARBONATE, VANILLA EXTRACT, GUAR GUM, CARRAGEENAN","['cream', 'skim milk', 'water', 'liquid sugar (sugar, water)', 'sugar', 'dried cane syrup', 'wheat flour', 'corn syrup', 'egg yolks', 'brown sugar', 'soybean oil', 'butter (cream, salt)', 'spice', 'coconut oil', 'molasses', 'salt', 'soy lecithin', 'sodium bicarbonate', 'vanilla extract', 'guar gum', 'carrageenan']","['cream', 'skim milk', 'water', 'liquid sugar', 'sugar', 'dried cane syrup', 'wheat flour', 'corn syrup', 'egg yolks', 'brown sugar', 'soybean oil', 'butter', 'spice', 'coconut oil', 'molasses', 'salt', 'soy lecithin', 'sodium bicarbonate', 'vanilla extract', 'guar gum', 'carrageenan']","{'butter', 'vanilla extract', 'skim milk', 'molasses', 'water', 'soybean oil', 'wheat flour', 'brown sugar', 'salt', 'cream', 'carrageenan', 'sugar', 'corn syrup', 'dried cane syrup', 'sodium bicarbonate', 'egg yolks', 'liquid sugar', 'guar gum', 'coconut oil', 'spice', 'soy lecithin'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,23_bj,Coffee Coffee BuzzBuzzBuzz!®,Coffee Ice Cream with Espresso Bean Fudge Chunks,"Somewhere between the creamy coffee coffee ice cream & the buzzbuzzbuzz of espresso fudge, it hits you: you’re wide awake & in lovelovelove.",4.9,47,"CREAM, SKIM MILK, LIQUID SUGAR (SUGAR, WATER), WATER, SUGAR, COCONUT OIL, COFFEE EXTRACT, EGG YOLKS, COCOA (PROCESSED WITH ALKALI), COFFEE, COCOA POWDER, SOY LECITHIN, GUAR GUM, VANILLA EXTRACT, CARRAGEENAN","['cream', 'skim milk', 'liquid sugar (sugar, water)', 'water', 'sugar', 'coconut oil', 'coffee extract', 'egg yolks', 'cocoa (processed with alkali)', 'coffee', 'cocoa powder', 'soy lecithin', 'guar gum', 'vanilla extract', 'carrageenan']","['cream', 'skim milk', 'liquid sugar', 'water', 'sugar', 'coconut oil', 'coffee extract', 'egg yolks', 'cocoa', 'coffee', 'cocoa powder', 'soy lecithin', 'guar gum', 'vanilla extract', 'carrageenan']","{'egg yolks', 'liquid sugar', 'carrageenan', 'cocoa', 'vanilla extract', 'skim milk', 'guar gum', 'sugar', 'coffee', 'cream', 'cocoa powder', 'water', 'coconut oil', 'coffee extract', 'soy lecithin'}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
